timestamp,device,rodada,id,tempInterna,tempExterna,umidade,luz,criticidade,distancia,tempoForaDaFaixa,situacao
2026-08-24 19:02:06+00:00,ESP32Noris001Vaccine,16,6,1.5,23.8,71.1,56,34,17.3,7,CARGA_EM_PERIGO
2026-08-24 19:02:07+00:00,ESP32Noris001Vaccine,16,7,1.5,23.1,73.7,66,33,17.9,8,CARGA_EM_PERIGO
2026-08-24 19:02:08+00:00,ESP32Noris001Vaccine,16,8,1.5,23.4,74.9,77,33,17.1,9,CARGA_EM_PERIGO
2026-08-24 19:02:09+00:00,ESP32Noris001Vaccine,16,9,1.25,23.8,73.3,72,31,17.2,10,CARGA_EM_PERIGO
2026-08-24 19:02:10+00:00,ESP32Noris001Vaccine,16,10,1.5,23.2,77.1,82,31,18.3,11,CARGA_EM_PERIGO
2026-08-24 19:02:11+00:00,ESP32Noris001Vaccine,16,11,1.25,23.6,76.5,88,32,17.4,12,CARGA_EM_PERIGO
2026-08-24 19:02:12+00:00,ESP32Noris001Vaccine,16,12,1.5,23.4,73.5,70,31,16.8,13,CARGA_EM_PERIGO
2026-08-24 19:02:13+00:00,ESP32Noris001Vaccine,16,13,1.5,23.3,76.0,73,32,17.7,14,CARGA_EM_PERIGO
2026-08-24 19:02:14+00:00,ESP32Noris001Vaccine,16,14,1.75,22.3,76.5,65,31,17.2,15,CARGA_EM_PERIGO
2026-08-24 19:02:15+00:00,ESP32Noris001Vaccine,16,15,1.5,23.0,77.7,58,30,16.8,16,CARGA_EM_PERIGO
2026-08-24 19:02:16+00:00,ESP32Noris001Vaccine,16,16,1.25,22.4,76.7,67,34,16.2,17,CARGA_EM_PERIGO
2026-08-24 19:02:17+00:00,ESP32Noris001Vaccine,16,17,1.5,22.9,78.8,51,31,15.4,18,CARGA_EM_PERIGO
2026-08-24 19:02:18+00:00,ESP32Noris001Vaccine,16,18,1.5,22.1,76.7,50,36,16.8,19,CARGA_EM_PERIGO
2026-08-24 19:02:19+00:00,ESP32Noris001Vaccine,16,19,1.5,22.2,80.4,47,33,15.9,20,CARGA_EM_PERIGO
2026-08-24 19:02:20+00:00,ESP32Noris001Vaccine,16,20,1.5,21.9,76.6,41,34,16.4,21,CARGA_EM_PERIGO
2026-08-24 19:02:21+00:00,ESP32Noris001Vaccine,16,21,1.5,21.3,78.8,51,32,15.5,22,CARGA_EM_PERIGO
2026-08-24 19:02:22+00:00,ESP32Noris001Vaccine,16,22,1.5,21.2,75.3,57,31,15.2,23,CARGA_EM_PERIGO
2026-08-24 19:02:23+00:00,ESP32Noris001Vaccine,16,23,1.5,22.3,74.9,43,32,14.9,24,CARGA_EM_PERIGO
2026-08-24 19:02:24+00:00,ESP32Noris001Vaccine,16,24,1.5,22.2,79.1,53,32,14.8,25,CARGA_EM_PERIGO
2026-08-24 19:02:25+00:00,ESP32Noris001Vaccine,16,25,1.25,22.5,74.6,52,33,14.2,26,CARGA_EM_PERIGO
2026-08-24 19:02:26+00:00,ESP32Noris001Vaccine,16,26,1.25,22.6,72.8,51,33,13.4,27,CARGA_EM_PERIGO
2026-08-24 19:02:27+00:00,ESP32Noris001Vaccine,16,27,1.25,23.1,75.9,51,35,15.1,28,CARGA_EM_PERIGO
2026-08-24 19:02:28+00:00,ESP32Noris001Vaccine,16,28,1.0,23.3,79.1,47,36,14.0,29,CARGA_EM_PERIGO
2026-08-24 19:02:29+00:00,ESP32Noris001Vaccine,16,29,1.0,23.5,77.6,65,35,14.6,30,CARGA_EM_PERIGO
2026-08-24 19:02:30+00:00,ESP32Noris001Vaccine,16,30,1.0,24.2,74.3,54,36,15.0,31,CARGA_EM_PERIGO
2026-08-24 19:02:31+00:00,ESP32Noris001Vaccine,16,31,0.75,24.8,65.0,63,31,13.7,32,CARGA_EM_PERIGO
2026-08-24 19:02:32+00:00,ESP32Noris001Vaccine,16,32,0.75,24.9,75.0,61,34,14.1,33,CARGA_EM_PERIGO
2026-08-24 19:02:33+00:00,ESP32Noris001Vaccine,16,33,0.75,25.1,75.0,68,34,13.0,34,CARGA_EM_PERIGO
2026-08-24 19:02:34+00:00,ESP32Noris001Vaccine,16,34,0.75,24.6,75.2,75,34,13.2,35,CARGA_EM_PERIGO
2026-08-24 19:02:35+00:00,ESP32Noris001Vaccine,16,35,0.75,25.0,74.1,71,31,13.3,36,CARGA_EM_PERIGO
2026-08-24 19:02:36+00:00,ESP32Noris001Vaccine,16,36,0.75,25.3,71.2,79,32,13.9,37,CARGA_EM_PERIGO
2026-08-24 19:02:37+00:00,ESP32Noris001Vaccine,16,37,0.5,25.3,73.1,61,35,14.3,38,CARGA_EM_PERIGO
2026-08-24 19:02:38+00:00,ESP32Noris001Vaccine,16,38,0.75,25.0,74.9,58,28,14.8,39,CARGA_EM_PERIGO
2026-08-24 19:02:39+00:00,ESP32Noris001Vaccine,16,39,0.75,24.8,72.8,68,35,15.9,40,CARGA_EM_PERIGO
2026-08-24 19:02:40+00:00,ESP32Noris001Vaccine,16,40,0.75,24.2,76.3,66,35,15.3,41,CARGA_EM_PERIGO
2026-08-24 19:02:41+00:00,ESP32Noris001Vaccine,16,41,0.75,24.8,73.5,74,34,13.9,42,CARGA_EM_PERIGO
2026-08-24 19:02:42+00:00,ESP32Noris001Vaccine,16,42,1.0,24.2,75.4,60,32,15.0,43,CARGA_EM_PERIGO
2026-08-24 19:02:43+00:00,ESP32Noris001Vaccine,16,43,1.0,23.8,75.7,58,33,15.3,44,CARGA_EM_PERIGO
2026-08-24 19:02:44+00:00,ESP32Noris001Vaccine,16,44,1.0,24.0,75.4,62,33,15.8,45,CARGA_EM_PERIGO
2026-08-24 19:04:54+00:00,ESP32Noris001Vaccine,17,0,8.0,23.7,75.1,60,77,11.5,1,CARGA_EM_PERIGO
2026-08-24 19:04:55+00:00,ESP32Noris001Vaccine,17,1,8.0,23.7,75.4,58,74,11.5,2,CARGA_EM_PERIGO
2026-08-24 19:04:56+00:00,ESP32Noris001Vaccine,17,2,7.75,23.7,74.3,70,76,11.2,3,CARGA_EM_PERIGO
2026-08-24 19:04:57+00:00,ESP32Noris001Vaccine,17,3,7.75,23.3,74.0,67,76,11.2,4,CARGA_EM_PERIGO
2026-08-24 19:04:58+00:00,ESP32Noris001Vaccine,17,4,7.5,22.6,73.6,72,73,12.0,5,CARGA_EM_PERIGO
2026-08-24 19:04:59+00:00,ESP32Noris001Vaccine,17,5,7.25,22.4,79.1,75,74,12.7,6,CARGA_EM_PERIGO
2026-08-24 19:05:00+00:00,ESP32Noris001Vaccine,17,6,7.5,22.1,77.7,75,73,11.1,7,CARGA_EM_PERIGO
2026-08-24 19:05:01+00:00,ESP32Noris001Vaccine,17,7,7.5,21.5,76.9,66,73,12.6,8,CARGA_EM_PERIGO
2026-08-24 19:05:02+00:00,ESP32Noris001Vaccine,17,8,7.25,21.7,76.8,75,74,13.1,9,CARGA_EM_PERIGO
2026-08-24 19:05:03+00:00,ESP32Noris001Vaccine,17,9,7.0,20.7,75.4,81,73,12.2,10,CARGA_EM_PERIGO
2026-08-24 19:05:04+00:00,ESP32Noris001Vaccine,17,10,7.0,21.1,75.7,79,73,13.3,11,CARGA_EM_PERIGO
2026-08-24 19:05:05+00:00,ESP32Noris001Vaccine,17,11,7.25,21.3,77.5,76,73,13.2,12,CARGA_EM_PERIGO
2026-08-24 19:05:06+00:00,ESP32Noris001Vaccine,17,12,7.25,21.4,76.3,77,74,12.9,13,CARGA_EM_PERIGO
2026-08-24 19:05:07+00:00,ESP32Noris001Vaccine,17,13,7.5,22.5,76.4,72,75,14.6,14,CARGA_EM_PERIGO
2026-08-24 19:05:08+00:00,ESP32Noris001Vaccine,17,14,7.5,22.7,75.3,73,73,14.1,15,CARGA_EM_PERIGO
2026-08-24 19:05:09+00:00,ESP32Noris001Vaccine,17,15,7.75,22.9,76.4,64,72,14.1,16,CARGA_EM_PERIGO
2026-08-24 19:05:10+00:00,ESP32Noris001Vaccine,17,16,7.75,23.2,74.9,58,73,14.4,17,CARGA_EM_PERIGO
2026-08-24 19:05:11+00:00,ESP32Noris001Vaccine,17,17,7.75,23.5,73.3,59,75,14.4,18,CARGA_EM_PERIGO
2026-08-24 19:05:12+00:00,ESP32Noris001Vaccine,17,18,8.25,24.0,76.4,57,72,13.8,19,CARGA_EM_PERIGO
2026-08-24 19:05:13+00:00,ESP32Noris001Vaccine,17,19,8.25,24.5,77.6,40,73,14.6,20,CARGA_EM_PERIGO
2026-08-24 19:05:14+00:00,ESP32Noris001Vaccine,17,20,8.25,24.8,74.7,41,72,15.3,21,CARGA_EM_PERIGO
2026-08-24 19:05:15+00:00,ESP32Noris001Vaccine,17,21,8.25,24.8,75.4,45,73,15.5,22,CARGA_EM_PERIGO
2026-08-24 19:05:16+00:00,ESP32Noris001Vaccine,17,22,8.0,25.0,73.8,53,71,15.0,23,CARGA_EM_PERIGO
2026-08-24 19:05:17+00:00,ESP32Noris001Vaccine,17,23,8.0,25.5,72.5,47,75,15.3,24,CARGA_EM_PERIGO
2026-08-24 19:05:18+00:00,ESP32Noris001Vaccine,17,24,8.0,26.0,66.1,61,78,16.3,25,CARGA_EM_PERIGO
2026-08-24 19:05:19+00:00,ESP32Noris001Vaccine,17,25,7.75,26.1,69.6,60,77,16.2,26,CARGA_EM_PERIGO
2026-08-24 19:05:20+00:00,ESP32Noris001Vaccine,17,26,7.75,26.7,73.3,67,71,16.8,27,CARGA_EM_PERIGO
2026-08-24 19:05:21+00:00,ESP32Noris001Vaccine,17,27,7.75,26.8,71.0,63,77,15.6,28,CARGA_EM_PERIGO
2026-08-24 19:05:22+00:00,ESP32Noris001Vaccine,17,28,7.75,27.0,68.9,57,75,15.7,29,CARGA_EM_PERIGO
2026-08-24 19:05:23+00:00,ESP32Noris001Vaccine,17,29,7.5,27.3,66.6,74,74,16.8,30,CARGA_EM_PERIGO
2026-08-24 19:05:24+00:00,ESP32Noris001Vaccine,17,30,7.5,27.3,70.1,69,73,17.0,31,CARGA_EM_PERIGO
2026-08-24 19:05:25+00:00,ESP32Noris001Vaccine,17,31,7.25,27.6,67.9,79,75,17.6,32,CARGA_EM_PERIGO
2026-08-24 19:05:26+00:00,ESP32Noris001Vaccine,17,32,7.25,27.0,73.3,63,75,15.6,33,CARGA_EM_PERIGO
2026-08-24 19:05:27+00:00,ESP32Noris001Vaccine,17,33,7.25,27.3,65.2,72,74,15.8,34,CARGA_EM_PERIGO
2026-08-24 19:05:28+00:00,ESP32Noris001Vaccine,17,34,7.25,26.9,69.8,80,76,16.0,35,CARGA_EM_PERIGO
2026-08-24 19:05:29+00:00,ESP32Noris001Vaccine,17,35,7.0,27.0,70.9,70,75,15.4,36,CARGA_EM_PERIGO
2026-08-24 19:05:30+00:00,ESP32Noris001Vaccine,17,36,7.0,27.0,72.3,75,71,16.2,37,CARGA_EM_PERIGO
2026-08-24 19:05:31+00:00,ESP32Noris001Vaccine,17,37,6.75,26.6,70.5,68,73,16.6,38,CARGA_EM_PERIGO
2026-08-24 19:05:32+00:00,ESP32Noris001Vaccine,17,38,6.5,26.1,76.8,87,72,16.5,39,CARGA_EM_PERIGO
2026-08-24 19:05:33+00:00,ESP32Noris001Vaccine,17,39,6.5,26.1,67.7,80,74,15.9,40,CARGA_EM_PERIGO
2026-08-24 19:09:12+00:00,ESP32Noris001Vaccine,18,0,7.75,22.6,75.7,68,76,18.2,1,CARGA_EM_PERIGO
2026-08-24 19:09:13+00:00,ESP32Noris001Vaccine,18,1,8.0,23.2,76.7,75,73,18.6,2,CARGA_EM_PERIGO
2026-08-24 19:09:14+00:00,ESP32Noris001Vaccine,18,2,8.0,23.0,73.4,85,77,19.4,3,CARGA_EM_PERIGO
2026-08-24 19:09:15+00:00,ESP32Noris001Vaccine,18,3,8.0,23.5,75.0,77,73,18.7,4,CARGA_EM_PERIGO
2026-08-24 19:09:16+00:00,ESP32Noris001Vaccine,18,4,8.0,23.7,75.3,69,72,18.5,5,CARGA_EM_PERIGO
2026-08-24 19:09:17+00:00,ESP32Noris001Vaccine,18,5,8.0,23.7,73.8,66,73,17.8,6,CARGA_EM_PERIGO
2026-08-24 19:09:18+00:00,ESP32Noris001Vaccine,18,6,8.0,23.9,73.8,57,74,17.3,7,CARGA_EM_PERIGO
2026-08-24 19:09:19+00:00,ESP32Noris001Vaccine,18,7,7.75,24.1,79.0,57,73,18.2,8,CARGA_EM_PERIGO
2026-08-24 19:09:20+00:00,ESP32Noris001Vaccine,18,8,8.0,24.5,73.1,57,79,18.5,9,CARGA_EM_PERIGO
2026-08-24 19:09:21+00:00,ESP32Noris001Vaccine,18,9,8.0,25.3,71.6,60,72,17.6,10,CARGA_EM_PERIGO
2026-08-24 19:09:22+00:00,ESP32Noris001Vaccine,18,10,8.25,25.1,74.5,52,72,18.0,11,CARGA_EM_PERIGO
2026-08-24 19:09:23+00:00,ESP32Noris001Vaccine,18,11,8.0,25.3,72.6,51,73,17.9,12,CARGA_EM_PERIGO
2026-08-24 19:09:24+00:00,ESP32Noris001Vaccine,18,12,8.5,25.3,73.1,51,73,17.5,13,CARGA_EM_PERIGO
2026-08-24 19:09:25+00:00,ESP32Noris001Vaccine,18,13,8.25,25.2,73.9,59,73,17.7,14,CARGA_EM_PERIGO
2026-08-24 19:09:26+00:00,ESP32Noris001Vaccine,18,14,8.0,25.6,69.8,59,78,18.0,15,CARGA_EM_PERIGO
2026-08-24 19:09:27+00:00,ESP32Noris001Vaccine,18,15,8.0,25.6,74.8,53,72,17.8,16,CARGA_EM_PERIGO
2026-08-24 19:09:28+00:00,ESP32Noris001Vaccine,18,16,8.25,25.3,74.0,70,75,18.0,17,CARGA_EM_PERIGO
2026-08-24 19:09:29+00:00,ESP32Noris001Vaccine,18,17,8.0,25.4,72.6,63,73,17.4,18,CARGA_EM_PERIGO
2026-08-24 19:09:30+00:00,ESP32Noris001Vaccine,18,18,8.25,26.0,71.2,57,75,18.0,19,CARGA_EM_PERIGO
2026-08-24 19:09:31+00:00,ESP32Noris001Vaccine,18,19,8.0,26.3,67.2,48,74,19.0,20,CARGA_EM_PERIGO
2026-08-24 19:09:32+00:00,ESP32Noris001Vaccine,18,20,8.0,26.4,68.7,54,74,18.5,21,CARGA_EM_PERIGO
2026-08-24 19:09:33+00:00,ESP32Noris001Vaccine,18,21,8.0,26.1,78.3,62,76,18.2,22,CARGA_EM_PERIGO
2026-08-24 19:09:34+00:00,ESP32Noris001Vaccine,18,22,8.0,25.3,74.4,65,72,18.3,23,CARGA_EM_PERIGO
2026-08-24 19:09:35+00:00,ESP32Noris001Vaccine,18,23,8.0,25.7,69.1,68,76,18.8,24,CARGA_EM_PERIGO
2026-08-24 19:09:36+00:00,ESP32Noris001Vaccine,18,24,7.75,25.1,79.2,65,75,18.7,25,CARGA_EM_PERIGO
2026-08-24 19:09:37+00:00,ESP32Noris001Vaccine,18,25,8.0,25.0,73.8,63,74,17.4,26,CARGA_EM_PERIGO
2026-08-24 19:09:38+00:00,ESP32Noris001Vaccine,18,26,7.75,24.5,72.5,77,72,17.3,27,CARGA_EM_PERIGO
2026-08-24 19:09:39+00:00,ESP32Noris001Vaccine,18,27,7.75,24.0,78.6,73,73,16.9,28,CARGA_EM_PERIGO
2026-08-24 19:09:40+00:00,ESP32Noris001Vaccine,18,28,7.75,24.0,76.7,72,74,17.3,29,CARGA_EM_PERIGO
2026-08-24 19:09:41+00:00,ESP32Noris001Vaccine,18,29,7.75,23.7,74.1,92,76,17.3,30,CARGA_EM_PERIGO
2026-08-24 19:09:42+00:00,ESP32Noris001Vaccine,18,30,7.75,23.1,73.8,85,73,17.0,31,CARGA_EM_PERIGO
2026-08-24 19:09:43+00:00,ESP32Noris001Vaccine,18,31,7.75,23.0,76.7,97,72,17.9,32,CARGA_EM_PERIGO
2026-08-24 19:09:44+00:00,ESP32Noris001Vaccine,18,32,7.5,23.7,75.7,87,74,17.2,33,CARGA_EM_PERIGO
2026-08-24 19:09:45+00:00,ESP32Noris001Vaccine,18,33,7.5,24.1,77.9,87,75,19.0,34,CARGA_EM_PERIGO
2026-08-24 19:09:46+00:00,ESP32Noris001Vaccine,18,34,7.5,24.6,73.1,88,75,16.8,35,CARGA_EM_PERIGO
2026-08-24 19:09:47+00:00,ESP32Noris001Vaccine,18,35,7.75,24.5,70.9,74,74,17.6,36,CARGA_EM_PERIGO
2026-08-24 19:09:48+00:00,ESP32Noris001Vaccine,18,36,7.75,25.5,71.8,67,72,16.8,37,CARGA_EM_PERIGO
2026-08-24 19:09:49+00:00,ESP32Noris001Vaccine,18,37,7.5,25.6,73.3,65,72,16.1,38,CARGA_EM_PERIGO
2026-08-24 19:09:50+00:00,ESP32Noris001Vaccine,18,38,7.5,26.0,75.5,56,73,15.1,39,CARGA_EM_PERIGO
2026-08-24 19:09:51+00:00,ESP32Noris001Vaccine,18,39,7.5,26.2,66.6,58,74,15.8,40,CARGA_EM_PERIGO
2026-08-24 19:09:52+00:00,ESP32Noris001Vaccine,18,40,7.5,26.6,72.0,48,76,15.5,41,CARGA_EM_PERIGO
2026-08-24 19:09:53+00:00,ESP32Noris001Vaccine,18,41,7.5,27.2,70.8,35,73,15.7,42,CARGA_EM_PERIGO
2026-08-24 19:12:03+00:00,ESP32Noris001Vaccine,19,0,2.25,21.9,80.3,81,70,14.7,1,CARGA_EM_PERIGO
2026-08-24 19:12:04+00:00,ESP32Noris001Vaccine,19,1,2.25,22.0,76.9,92,74,12.7,2,CARGA_EM_PERIGO
2026-08-24 19:12:05+00:00,ESP32Noris001Vaccine,19,2,2.25,22.6,76.6,81,73,13.4,3,CARGA_EM_PERIGO
2026-08-24 19:12:06+00:00,ESP32Noris001Vaccine,19,3,2.0,22.7,79.5,84,70,14.5,4,CARGA_EM_PERIGO
2026-08-24 19:12:07+00:00,ESP32Noris001Vaccine,19,4,2.25,23.5,79.9,83,72,13.0,5,CARGA_EM_PERIGO
2026-08-24 19:12:08+00:00,ESP32Noris001Vaccine,19,5,2.0,24.1,74.8,68,67,12.7,6,CARGA_EM_PERIGO
2026-08-24 19:12:09+00:00,ESP32Noris001Vaccine,19,6,2.0,24.5,73.7,68,72,11.1,7,CARGA_EM_PERIGO
2026-08-24 19:12:10+00:00,ESP32Noris001Vaccine,19,7,2.0,25.3,74.2,84,72,11.9,8,CARGA_EM_PERIGO
2026-08-24 19:12:11+00:00,ESP32Noris001Vaccine,19,8,2.0,25.9,72.8,82,73,10.6,9,CARGA_EM_PERIGO
2026-08-24 19:12:12+00:00,ESP32Noris001Vaccine,19,9,1.75,26.5,70.9,78,72,10.4,10,CARGA_EM_PERIGO
2026-08-24 19:12:13+00:00,ESP32Noris001Vaccine,19,10,2.0,26.7,69.7,74,74,9.8,11,CARGA_EM_PERIGO
2026-08-24 19:12:14+00:00,ESP32Noris001Vaccine,19,11,1.75,26.1,71.2,76,71,12.0,12,CARGA_EM_PERIGO
2026-08-24 19:12:15+00:00,ESP32Noris001Vaccine,19,12,2.0,25.0,80.3,78,70,11.2,13,CARGA_EM_PERIGO
2026-08-24 19:12:16+00:00,ESP32Noris001Vaccine,19,13,2.0,24.5,81.2,76,71,12.0,14,CARGA_EM_PERIGO
2026-08-24 19:12:17+00:00,ESP32Noris001Vaccine,19,14,1.75,24.1,71.2,84,71,13.0,15,CARGA_EM_PERIGO
2026-08-24 19:12:18+00:00,ESP32Noris001Vaccine,19,15,2.0,23.4,79.8,81,71,12.3,16,CARGA_EM_PERIGO
2026-08-24 19:12:19+00:00,ESP32Noris001Vaccine,19,16,2.0,22.6,70.6,89,71,13.9,17,CARGA_EM_PERIGO
2026-08-24 19:12:20+00:00,ESP32Noris001Vaccine,19,17,2.0,22.3,78.0,89,71,14.3,18,CARGA_EM_PERIGO
2026-08-24 19:12:21+00:00,ESP32Noris001Vaccine,19,18,2.0,21.4,72.3,87,69,13.8,19,CARGA_EM_PERIGO
2026-08-24 19:12:22+00:00,ESP32Noris001Vaccine,19,19,2.0,20.8,81.0,92,67,16.1,20,CARGA_EM_PERIGO
2026-08-24 19:12:23+00:00,ESP32Noris001Vaccine,19,20,2.0,21.1,79.0,91,69,15.7,21,CARGA_EM_PERIGO
2026-08-24 19:12:24+00:00,ESP32Noris001Vaccine,19,21,2.25,21.4,75.8,86,71,13.7,22,CARGA_EM_PERIGO
2026-08-24 19:12:25+00:00,ESP32Noris001Vaccine,19,22,2.25,21.7,80.0,95,72,13.7,23,CARGA_EM_PERIGO
2026-08-24 19:12:26+00:00,ESP32Noris001Vaccine,19,23,2.25,22.8,77.4,85,75,14.4,24,CARGA_EM_PERIGO
2026-08-24 19:12:27+00:00,ESP32Noris001Vaccine,19,24,2.5,22.8,73.5,76,72,14.1,25,CARGA_EM_PERIGO
2026-08-24 19:12:28+00:00,ESP32Noris001Vaccine,19,25,2.75,24.0,77.6,74,70,13.5,26,CARGA_EM_PERIGO
2026-08-24 19:12:29+00:00,ESP32Noris001Vaccine,19,26,2.75,24.7,69.8,85,70,13.2,27,CARGA_EM_PERIGO
2026-08-24 19:12:30+00:00,ESP32Noris001Vaccine,19,27,3.25,25.5,75.1,63,71,12.7,28,CARGA_EM_PERIGO
2026-08-24 19:12:31+00:00,ESP32Noris001Vaccine,19,28,3.25,25.9,73.6,59,71,12.6,29,CARGA_EM_PERIGO
2026-08-24 19:12:32+00:00,ESP32Noris001Vaccine,19,29,3.5,26.4,72.4,71,71,11.8,30,CARGA_EM_PERIGO
2026-08-24 19:12:33+00:00,ESP32Noris001Vaccine,19,30,3.25,26.5,72.9,62,72,10.2,31,CARGA_EM_PERIGO
2026-08-24 19:12:34+00:00,ESP32Noris001Vaccine,19,31,3.25,26.2,73.9,57,70,12.9,32,CARGA_EM_PERIGO
2026-08-24 19:12:35+00:00,ESP32Noris001Vaccine,19,32,3.25,26.2,71.5,58,73,11.6,33,CARGA_EM_PERIGO
2026-08-24 19:12:36+00:00,ESP32Noris001Vaccine,19,33,3.0,25.7,73.0,57,70,12.8,34,CARGA_EM_PERIGO
2026-08-24 19:12:37+00:00,ESP32Noris001Vaccine,19,34,3.0,25.7,70.2,49,71,13.7,35,CARGA_EM_PERIGO
2026-08-24 19:12:38+00:00,ESP32Noris001Vaccine,19,35,2.75,25.1,72.9,52,69,12.9,36,CARGA_EM_PERIGO
2026-08-24 19:12:39+00:00,ESP32Noris001Vaccine,19,36,2.75,24.7,73.9,48,74,11.5,37,CARGA_EM_PERIGO
2026-08-24 19:12:40+00:00,ESP32Noris001Vaccine,19,37,2.75,23.9,70.8,37,68,11.4,38,CARGA_EM_PERIGO
2026-08-24 19:12:41+00:00,ESP32Noris001Vaccine,19,38,2.75,24.2,72.0,30,73,12.2,39,CARGA_EM_PERIGO
2026-08-24 19:12:42+00:00,ESP32Noris001Vaccine,19,39,2.5,23.6,76.2,26,71,12.1,40,CARGA_EM_PERIGO
2026-08-24 19:15:46+00:00,ESP32Noris001Vaccine,20,0,2.25,21.5,80.3,87,75,14.1,1,CARGA_EM_PERIGO
2026-08-24 19:15:47+00:00,ESP32Noris001Vaccine,20,1,2.0,21.9,70.6,86,72,14.1,2,CARGA_EM_PERIGO
2026-08-24 19:15:48+00:00,ESP32Noris001Vaccine,20,2,2.25,22.9,78.4,76,71,14.9,3,CARGA_EM_PERIGO
2026-08-24 19:15:49+00:00,ESP32Noris001Vaccine,20,3,2.5,23.0,76.5,88,74,16.5,4,CARGA_EM_PERIGO
2026-08-24 19:15:50+00:00,ESP32Noris001Vaccine,20,4,2.5,24.0,73.8,94,77,16.4,5,CARGA_EM_PERIGO
2026-08-24 19:15:51+00:00,ESP32Noris001Vaccine,20,5,2.5,24.6,69.5,86,76,17.8,6,CARGA_EM_PERIGO
2026-08-24 19:15:52+00:00,ESP32Noris001Vaccine,20,6,2.75,25.5,70.9,85,75,17.9,7,CARGA_EM_PERIGO
2026-08-24 19:15:53+00:00,ESP32Noris001Vaccine,20,7,3.0,25.9,74.3,89,72,17.8,8,CARGA_EM_PERIGO
2026-08-24 19:15:54+00:00,ESP32Noris001Vaccine,20,8,3.0,26.5,71.1,98,75,18.9,9,CARGA_EM_PERIGO
2026-08-24 19:15:55+00:00,ESP32Noris001Vaccine,20,9,3.0,26.7,69.7,84,74,19.2,10,CARGA_EM_PERIGO
2026-08-24 19:15:56+00:00,ESP32Noris001Vaccine,20,10,3.25,26.1,70.8,78,77,19.6,11,CARGA_EM_PERIGO
2026-08-24 19:15:57+00:00,ESP32Noris001Vaccine,20,11,3.25,26.1,70.4,77,73,17.5,12,CARGA_EM_PERIGO
2026-08-24 19:15:58+00:00,ESP32Noris001Vaccine,20,12,3.25,25.0,71.3,59,75,16.6,13,CARGA_EM_PERIGO
2026-08-24 19:15:59+00:00,ESP32Noris001Vaccine,20,13,3.0,24.6,74.5,65,74,16.6,14,CARGA_EM_PERIGO
2026-08-24 19:16:00+00:00,ESP32Noris001Vaccine,20,14,3.0,23.9,73.3,55,72,15.4,15,CARGA_EM_PERIGO
2026-08-24 19:16:01+00:00,ESP32Noris001Vaccine,20,15,3.25,23.9,76.2,41,74,14.6,16,CARGA_EM_PERIGO
2026-08-24 19:16:02+00:00,ESP32Noris001Vaccine,20,16,3.25,23.3,76.8,55,75,13.6,17,CARGA_EM_PERIGO
2026-08-24 19:16:03+00:00,ESP32Noris001Vaccine,20,17,3.25,22.4,75.7,28,75,13.8,18,CARGA_EM_PERIGO
2026-08-24 19:16:04+00:00,ESP32Noris001Vaccine,20,18,3.25,22.5,78.8,36,71,13.3,19,CARGA_EM_PERIGO
2026-08-24 19:16:05+00:00,ESP32Noris001Vaccine,20,19,3.0,23.5,74.8,37,73,12.2,20,CARGA_EM_PERIGO
2026-08-24 19:16:06+00:00,ESP32Noris001Vaccine,20,20,3.25,24.0,76.5,33,77,12.5,21,CARGA_EM_PERIGO
2026-08-24 19:16:07+00:00,ESP32Noris001Vaccine,20,21,3.25,24.1,76.4,31,74,12.5,22,CARGA_EM_PERIGO
2026-08-24 19:16:08+00:00,ESP32Noris001Vaccine,20,22,3.0,24.2,78.0,33,72,13.2,23,CARGA_EM_PERIGO
2026-08-24 19:16:09+00:00,ESP32Noris001Vaccine,20,23,2.75,25.3,69.3,38,74,12.0,24,CARGA_EM_PERIGO
2026-08-24 19:16:10+00:00,ESP32Noris001Vaccine,20,24,2.5,25.8,64.7,44,74,11.4,25,CARGA_EM_PERIGO
2026-08-24 19:16:11+00:00,ESP32Noris001Vaccine,20,25,2.5,26.1,73.2,41,73,13.3,26,CARGA_EM_PERIGO
2026-08-24 19:16:12+00:00,ESP32Noris001Vaccine,20,26,2.5,26.3,70.0,39,73,12.4,27,CARGA_EM_PERIGO
2026-08-24 19:16:13+00:00,ESP32Noris001Vaccine,20,27,2.5,26.2,72.0,33,72,12.9,28,CARGA_EM_PERIGO
2026-08-24 19:16:14+00:00,ESP32Noris001Vaccine,20,28,2.75,25.7,73.4,34,75,12.0,29,CARGA_EM_PERIGO
2026-08-24 19:16:15+00:00,ESP32Noris001Vaccine,20,29,2.5,25.4,75.8,38,74,13.2,30,CARGA_EM_PERIGO
2026-08-24 19:16:16+00:00,ESP32Noris001Vaccine,20,30,2.75,24.9,76.4,31,76,12.9,31,CARGA_EM_PERIGO
2026-08-24 19:16:17+00:00,ESP32Noris001Vaccine,20,31,2.75,24.5,73.8,30,74,13.6,32,CARGA_EM_PERIGO
2026-08-24 19:16:18+00:00,ESP32Noris001Vaccine,20,32,3.0,23.7,77.2,31,73,12.6,33,CARGA_EM_PERIGO
2026-08-24 19:16:19+00:00,ESP32Noris001Vaccine,20,33,3.0,23.5,73.1,37,74,12.6,34,CARGA_EM_PERIGO
2026-08-24 19:16:20+00:00,ESP32Noris001Vaccine,20,34,3.0,23.0,77.7,40,74,13.2,35,CARGA_EM_PERIGO
